"AreaCode","AreaName","Date","TotalCases"
"S08000030","Tayside","2020-06-28T00:00:00Z","1768"
"S08000028","Western Isles","2020-06-28T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-27T00:00:00Z","1253"
"S08000016","Borders","2020-06-27T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-27T00:00:00Z","285"
"S08000029","Fife","2020-06-27T00:00:00Z","930"
"S08000019","Forth Valley","2020-06-27T00:00:00Z","1066"
"S08000020","Grampian","2020-06-27T00:00:00Z","1418"
"S08000031","Greater Glasgow and Clyde","2020-06-27T00:00:00Z","4848"
"S08000022","Highland","2020-06-27T00:00:00Z","374"
"S08000032","Lanarkshire","2020-06-27T00:00:00Z","2720"
"S08000024","Lothian","2020-06-27T00:00:00Z","3151"
"S08000025","Orkney","2020-06-27T00:00:00Z","9"
"S08000026","Shetland","2020-06-27T00:00:00Z","54"
"S08000030","Tayside","2020-06-27T00:00:00Z","1768"
"S08000028","Western Isles","2020-06-27T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-26T00:00:00Z","1253"
"S08000016","Borders","2020-06-26T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-26T00:00:00Z","285"
"S08000029","Fife","2020-06-26T00:00:00Z","929"
"S08000019","Forth Valley","2020-06-26T00:00:00Z","1064"
"S08000020","Grampian","2020-06-26T00:00:00Z","1417"
"S08000031","Greater Glasgow and Clyde","2020-06-26T00:00:00Z","4844"
"S08000022","Highland","2020-06-26T00:00:00Z","374"
"S08000032","Lanarkshire","2020-06-26T00:00:00Z","2717"
"S08000024","Lothian","2020-06-26T00:00:00Z","3148"
"S08000025","Orkney","2020-06-26T00:00:00Z","9"
"S08000026","Shetland","2020-06-26T00:00:00Z","54"
"S08000030","Tayside","2020-06-26T00:00:00Z","1767"
"S08000028","Western Isles","2020-06-26T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-25T00:00:00Z","1252"
"S08000016","Borders","2020-06-25T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-25T00:00:00Z","285"
"S08000029","Fife","2020-06-25T00:00:00Z","930"
"S08000019","Forth Valley","2020-06-25T00:00:00Z","1061"
"S08000020","Grampian","2020-06-25T00:00:00Z","1414"
"S08000031","Greater Glasgow and Clyde","2020-06-25T00:00:00Z","4838"
"S08000022","Highland","2020-06-25T00:00:00Z","374"
"S08000032","Lanarkshire","2020-06-25T00:00:00Z","2716"
"S08000024","Lothian","2020-06-25T00:00:00Z","3146"
"S08000025","Orkney","2020-06-25T00:00:00Z","9"
"S08000026","Shetland","2020-06-25T00:00:00Z","54"
"S08000030","Tayside","2020-06-25T00:00:00Z","1765"
"S08000028","Western Isles","2020-06-25T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-24T00:00:00Z","1251"
"S08000016","Borders","2020-06-24T00:00:00Z","346"
"S08000017","Dumfries and Galloway","2020-06-24T00:00:00Z","285"
"S08000029","Fife","2020-06-24T00:00:00Z","928"
"S08000019","Forth Valley","2020-06-24T00:00:00Z","1061"
"S08000020","Grampian","2020-06-24T00:00:00Z","1413"
"S08000031","Greater Glasgow and Clyde","2020-06-24T00:00:00Z","4834"
"S08000022","Highland","2020-06-24T00:00:00Z","374"
"S08000032","Lanarkshire","2020-06-24T00:00:00Z","2715"
"S08000024","Lothian","2020-06-24T00:00:00Z","3150"
"S08000025","Orkney","2020-06-24T00:00:00Z","9"
"S08000026","Shetland","2020-06-24T00:00:00Z","54"
"S08000030","Tayside","2020-06-24T00:00:00Z","1764"
"S08000028","Western Isles","2020-06-24T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-23T00:00:00Z","1251"
"S08000016","Borders","2020-06-23T00:00:00Z","346"
"S08000017","Dumfries and Galloway","2020-06-23T00:00:00Z","285"
"S08000029","Fife","2020-06-23T00:00:00Z","928"
"S08000019","Forth Valley","2020-06-23T00:00:00Z","1058"
"S08000020","Grampian","2020-06-23T00:00:00Z","1413"
"S08000031","Greater Glasgow and Clyde","2020-06-23T00:00:00Z","4832"
"S08000022","Highland","2020-06-23T00:00:00Z","374"
"S08000032","Lanarkshire","2020-06-23T00:00:00Z","2715"
"S08000024","Lothian","2020-06-23T00:00:00Z","3147"
"S08000025","Orkney","2020-06-23T00:00:00Z","9"
"S08000026","Shetland","2020-06-23T00:00:00Z","54"
"S08000030","Tayside","2020-06-23T00:00:00Z","1763"
"S08000028","Western Isles","2020-06-23T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-22T00:00:00Z","1250"
"S08000016","Borders","2020-06-22T00:00:00Z","346"
"S08000017","Dumfries and Galloway","2020-06-22T00:00:00Z","285"
"S08000029","Fife","2020-06-22T00:00:00Z","928"
"S08000019","Forth Valley","2020-06-22T00:00:00Z","1057"
"S08000020","Grampian","2020-06-22T00:00:00Z","1412"
"S08000031","Greater Glasgow and Clyde","2020-06-22T00:00:00Z","4830"
"S08000022","Highland","2020-06-22T00:00:00Z","373"
"S08000032","Lanarkshire","2020-06-22T00:00:00Z","2712"
"S08000024","Lothian","2020-06-22T00:00:00Z","3146"
"S08000025","Orkney","2020-06-22T00:00:00Z","9"
"S08000026","Shetland","2020-06-22T00:00:00Z","54"
"S08000030","Tayside","2020-06-22T00:00:00Z","1761"
"S08000028","Western Isles","2020-06-22T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-21T00:00:00Z","1250"
"S08000016","Borders","2020-06-21T00:00:00Z","346"
"S08000017","Dumfries and Galloway","2020-06-21T00:00:00Z","284"
"S08000029","Fife","2020-06-21T00:00:00Z","928"
"S08000019","Forth Valley","2020-06-21T00:00:00Z","1056"
"S08000020","Grampian","2020-06-21T00:00:00Z","1412"
"S08000031","Greater Glasgow and Clyde","2020-06-21T00:00:00Z","4827"
"S08000022","Highland","2020-06-21T00:00:00Z","373"
"S08000032","Lanarkshire","2020-06-21T00:00:00Z","2704"
"S08000024","Lothian","2020-06-21T00:00:00Z","3145"
"S08000025","Orkney","2020-06-21T00:00:00Z","9"
"S08000026","Shetland","2020-06-21T00:00:00Z","54"
"S08000030","Tayside","2020-06-21T00:00:00Z","1761"
"S08000028","Western Isles","2020-06-21T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-20T00:00:00Z","1249"
"S08000016","Borders","2020-06-20T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-20T00:00:00Z","284"
"S08000029","Fife","2020-06-20T00:00:00Z","928"
"S08000019","Forth Valley","2020-06-20T00:00:00Z","1055"
"S08000020","Grampian","2020-06-20T00:00:00Z","1410"
"S08000031","Greater Glasgow and Clyde","2020-06-20T00:00:00Z","4819"
"S08000022","Highland","2020-06-20T00:00:00Z","373"
"S08000032","Lanarkshire","2020-06-20T00:00:00Z","2698"
"S08000024","Lothian","2020-06-20T00:00:00Z","3139"
"S08000025","Orkney","2020-06-20T00:00:00Z","9"
"S08000026","Shetland","2020-06-20T00:00:00Z","54"
"S08000030","Tayside","2020-06-20T00:00:00Z","1760"
"S08000028","Western Isles","2020-06-20T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-19T00:00:00Z","1248"
"S08000016","Borders","2020-06-19T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-19T00:00:00Z","284"
"S08000029","Fife","2020-06-19T00:00:00Z","928"
"S08000019","Forth Valley","2020-06-19T00:00:00Z","1053"
"S08000020","Grampian","2020-06-19T00:00:00Z","1410"
"S08000031","Greater Glasgow and Clyde","2020-06-19T00:00:00Z","4814"
"S08000022","Highland","2020-06-19T00:00:00Z","373"
"S08000032","Lanarkshire","2020-06-19T00:00:00Z","2685"
"S08000024","Lothian","2020-06-19T00:00:00Z","3134"
"S08000025","Orkney","2020-06-19T00:00:00Z","9"
"S08000026","Shetland","2020-06-19T00:00:00Z","54"
"S08000030","Tayside","2020-06-19T00:00:00Z","1760"
"S08000028","Western Isles","2020-06-19T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-18T00:00:00Z","1245"
"S08000016","Borders","2020-06-18T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-18T00:00:00Z","274"
"S08000029","Fife","2020-06-18T00:00:00Z","928"
"S08000019","Forth Valley","2020-06-18T00:00:00Z","1053"
"S08000020","Grampian","2020-06-18T00:00:00Z","1410"
"S08000031","Greater Glasgow and Clyde","2020-06-18T00:00:00Z","4813"
"S08000022","Highland","2020-06-18T00:00:00Z","373"
"S08000032","Lanarkshire","2020-06-18T00:00:00Z","2681"
"S08000024","Lothian","2020-06-18T00:00:00Z","3125"
"S08000025","Orkney","2020-06-18T00:00:00Z","9"
"S08000026","Shetland","2020-06-18T00:00:00Z","54"
"S08000030","Tayside","2020-06-18T00:00:00Z","1760"
"S08000028","Western Isles","2020-06-18T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-17T00:00:00Z","1245"
"S08000016","Borders","2020-06-17T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-17T00:00:00Z","274"
"S08000029","Fife","2020-06-17T00:00:00Z","928"
"S08000019","Forth Valley","2020-06-17T00:00:00Z","1051"
"S08000020","Grampian","2020-06-17T00:00:00Z","1409"
"S08000031","Greater Glasgow and Clyde","2020-06-17T00:00:00Z","4810"
"S08000022","Highland","2020-06-17T00:00:00Z","373"
"S08000032","Lanarkshire","2020-06-17T00:00:00Z","2678"
"S08000024","Lothian","2020-06-17T00:00:00Z","3123"
"S08000025","Orkney","2020-06-17T00:00:00Z","9"
"S08000026","Shetland","2020-06-17T00:00:00Z","54"
"S08000030","Tayside","2020-06-17T00:00:00Z","1760"
"S08000028","Western Isles","2020-06-17T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-16T00:00:00Z","1243"
"S08000016","Borders","2020-06-16T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-16T00:00:00Z","274"
"S08000029","Fife","2020-06-16T00:00:00Z","926"
"S08000019","Forth Valley","2020-06-16T00:00:00Z","1051"
"S08000020","Grampian","2020-06-16T00:00:00Z","1405"
"S08000031","Greater Glasgow and Clyde","2020-06-16T00:00:00Z","4808"
"S08000022","Highland","2020-06-16T00:00:00Z","373"
"S08000032","Lanarkshire","2020-06-16T00:00:00Z","2674"
"S08000024","Lothian","2020-06-16T00:00:00Z","3116"
"S08000025","Orkney","2020-06-16T00:00:00Z","9"
"S08000026","Shetland","2020-06-16T00:00:00Z","54"
"S08000030","Tayside","2020-06-16T00:00:00Z","1760"
"S08000028","Western Isles","2020-06-16T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-15T00:00:00Z","1243"
"S08000016","Borders","2020-06-15T00:00:00Z","345"
"S08000017","Dumfries and Galloway","2020-06-15T00:00:00Z","274"
"S08000029","Fife","2020-06-15T00:00:00Z","926"
"S08000019","Forth Valley","2020-06-15T00:00:00Z","1048"
"S08000020","Grampian","2020-06-15T00:00:00Z","1405"
"S08000031","Greater Glasgow and Clyde","2020-06-15T00:00:00Z","4805"
"S08000022","Highland","2020-06-15T00:00:00Z","373"
"S08000032","Lanarkshire","2020-06-15T00:00:00Z","2671"
"S08000024","Lothian","2020-06-15T00:00:00Z","3110"
"S08000025","Orkney","2020-06-15T00:00:00Z","9"
"S08000026","Shetland","2020-06-15T00:00:00Z","54"
"S08000030","Tayside","2020-06-15T00:00:00Z","1760"
"S08000028","Western Isles","2020-06-15T00:00:00Z","7"
"S08000015","Ayrshire and Arran","2020-06-14T00:00:00Z","1088"
"S08000016","Borders","2020-06-14T00:00:00Z","327"
"S08000017","Dumfries and Galloway","2020-06-14T00:00:00Z","261"
"S08000029","Fife","2020-06-14T00:00:00Z","885"
"S08000019","Forth Valley","2020-06-14T00:00:00Z","952"
"S08000020","Grampian","2020-06-14T00:00:00Z","1294"
"S08000031","Greater Glasgow and Clyde","2020-06-14T00:00:00Z","4010"
"S08000022","Highland","2020-06-14T00:00:00Z","341"
"S08000032","Lanarkshire","2020-06-14T00:00:00Z","2035"
"S08000024","Lothian","2020-06-14T00:00:00Z","2807"
"S08000025","Orkney","2020-06-14T00:00:00Z","8"
"S08000026","Shetland","2020-06-14T00:00:00Z","54"
"S08000030","Tayside","2020-06-14T00:00:00Z","1687"
"S08000028","Western Isles","2020-06-14T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-13T00:00:00Z","1087"
"S08000016","Borders","2020-06-13T00:00:00Z","327"
"S08000017","Dumfries and Galloway","2020-06-13T00:00:00Z","261"
"S08000029","Fife","2020-06-13T00:00:00Z","884"
"S08000019","Forth Valley","2020-06-13T00:00:00Z","950"
"S08000020","Grampian","2020-06-13T00:00:00Z","1288"
"S08000031","Greater Glasgow and Clyde","2020-06-13T00:00:00Z","4004"
"S08000022","Highland","2020-06-13T00:00:00Z","341"
"S08000032","Lanarkshire","2020-06-13T00:00:00Z","2031"
"S08000024","Lothian","2020-06-13T00:00:00Z","2803"
"S08000025","Orkney","2020-06-13T00:00:00Z","8"
"S08000026","Shetland","2020-06-13T00:00:00Z","54"
"S08000030","Tayside","2020-06-13T00:00:00Z","1686"
"S08000028","Western Isles","2020-06-13T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-12T00:00:00Z","1086"
"S08000016","Borders","2020-06-12T00:00:00Z","327"
"S08000017","Dumfries and Galloway","2020-06-12T00:00:00Z","261"
"S08000029","Fife","2020-06-12T00:00:00Z","883"
"S08000019","Forth Valley","2020-06-12T00:00:00Z","948"
"S08000020","Grampian","2020-06-12T00:00:00Z","1288"
"S08000031","Greater Glasgow and Clyde","2020-06-12T00:00:00Z","4000"
"S08000022","Highland","2020-06-12T00:00:00Z","341"
"S08000032","Lanarkshire","2020-06-12T00:00:00Z","2028"
"S08000024","Lothian","2020-06-12T00:00:00Z","2794"
"S08000025","Orkney","2020-06-12T00:00:00Z","8"
"S08000026","Shetland","2020-06-12T00:00:00Z","54"
"S08000030","Tayside","2020-06-12T00:00:00Z","1685"
"S08000028","Western Isles","2020-06-12T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-11T00:00:00Z","1082"
"S08000016","Borders","2020-06-11T00:00:00Z","327"
"S08000017","Dumfries and Galloway","2020-06-11T00:00:00Z","261"
"S08000029","Fife","2020-06-11T00:00:00Z","882"
"S08000019","Forth Valley","2020-06-11T00:00:00Z","948"
"S08000020","Grampian","2020-06-11T00:00:00Z","1288"
"S08000031","Greater Glasgow and Clyde","2020-06-11T00:00:00Z","3995"
"S08000022","Highland","2020-06-11T00:00:00Z","341"
"S08000032","Lanarkshire","2020-06-11T00:00:00Z","2022"
"S08000024","Lothian","2020-06-11T00:00:00Z","2783"
"S08000025","Orkney","2020-06-11T00:00:00Z","8"
"S08000026","Shetland","2020-06-11T00:00:00Z","54"
"S08000030","Tayside","2020-06-11T00:00:00Z","1685"
"S08000028","Western Isles","2020-06-11T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-10T00:00:00Z","1081"
"S08000016","Borders","2020-06-10T00:00:00Z","327"
"S08000017","Dumfries and Galloway","2020-06-10T00:00:00Z","261"
"S08000029","Fife","2020-06-10T00:00:00Z","880"
"S08000019","Forth Valley","2020-06-10T00:00:00Z","948"
"S08000020","Grampian","2020-06-10T00:00:00Z","1287"
"S08000031","Greater Glasgow and Clyde","2020-06-10T00:00:00Z","3990"
"S08000022","Highland","2020-06-10T00:00:00Z","340"
"S08000032","Lanarkshire","2020-06-10T00:00:00Z","2021"
"S08000024","Lothian","2020-06-10T00:00:00Z","2778"
"S08000025","Orkney","2020-06-10T00:00:00Z","8"
"S08000026","Shetland","2020-06-10T00:00:00Z","54"
"S08000030","Tayside","2020-06-10T00:00:00Z","1684"
"S08000028","Western Isles","2020-06-10T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-09T00:00:00Z","1081"
"S08000016","Borders","2020-06-09T00:00:00Z","326"
"S08000017","Dumfries and Galloway","2020-06-09T00:00:00Z","261"
"S08000029","Fife","2020-06-09T00:00:00Z","879"
"S08000019","Forth Valley","2020-06-09T00:00:00Z","948"
"S08000020","Grampian","2020-06-09T00:00:00Z","1287"
"S08000031","Greater Glasgow and Clyde","2020-06-09T00:00:00Z","3990"
"S08000022","Highland","2020-06-09T00:00:00Z","340"
"S08000032","Lanarkshire","2020-06-09T00:00:00Z","2018"
"S08000024","Lothian","2020-06-09T00:00:00Z","2777"
"S08000025","Orkney","2020-06-09T00:00:00Z","8"
"S08000026","Shetland","2020-06-09T00:00:00Z","54"
"S08000030","Tayside","2020-06-09T00:00:00Z","1678"
"S08000028","Western Isles","2020-06-09T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-08T00:00:00Z","1080"
"S08000016","Borders","2020-06-08T00:00:00Z","326"
"S08000017","Dumfries and Galloway","2020-06-08T00:00:00Z","261"
"S08000029","Fife","2020-06-08T00:00:00Z","879"
"S08000019","Forth Valley","2020-06-08T00:00:00Z","947"
"S08000020","Grampian","2020-06-08T00:00:00Z","1286"
"S08000031","Greater Glasgow and Clyde","2020-06-08T00:00:00Z","3988"
"S08000022","Highland","2020-06-08T00:00:00Z","340"
"S08000032","Lanarkshire","2020-06-08T00:00:00Z","2013"
"S08000024","Lothian","2020-06-08T00:00:00Z","2774"
"S08000025","Orkney","2020-06-08T00:00:00Z","8"
"S08000026","Shetland","2020-06-08T00:00:00Z","54"
"S08000030","Tayside","2020-06-08T00:00:00Z","1677"
"S08000028","Western Isles","2020-06-08T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-07T00:00:00Z","1079"
"S08000016","Borders","2020-06-07T00:00:00Z","326"
"S08000017","Dumfries and Galloway","2020-06-07T00:00:00Z","261"
"S08000029","Fife","2020-06-07T00:00:00Z","879"
"S08000019","Forth Valley","2020-06-07T00:00:00Z","946"
"S08000020","Grampian","2020-06-07T00:00:00Z","1286"
"S08000031","Greater Glasgow and Clyde","2020-06-07T00:00:00Z","3981"
"S08000022","Highland","2020-06-07T00:00:00Z","339"
"S08000032","Lanarkshire","2020-06-07T00:00:00Z","2008"
"S08000024","Lothian","2020-06-07T00:00:00Z","2772"
"S08000025","Orkney","2020-06-07T00:00:00Z","8"
"S08000026","Shetland","2020-06-07T00:00:00Z","54"
"S08000030","Tayside","2020-06-07T00:00:00Z","1676"
"S08000028","Western Isles","2020-06-07T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-06T00:00:00Z","1077"
"S08000016","Borders","2020-06-06T00:00:00Z","326"
"S08000017","Dumfries and Galloway","2020-06-06T00:00:00Z","261"
"S08000029","Fife","2020-06-06T00:00:00Z","879"
"S08000019","Forth Valley","2020-06-06T00:00:00Z","946"
"S08000020","Grampian","2020-06-06T00:00:00Z","1284"
"S08000031","Greater Glasgow and Clyde","2020-06-06T00:00:00Z","3971"
"S08000022","Highland","2020-06-06T00:00:00Z","339"
"S08000032","Lanarkshire","2020-06-06T00:00:00Z","2007"
"S08000024","Lothian","2020-06-06T00:00:00Z","2769"
"S08000025","Orkney","2020-06-06T00:00:00Z","8"
"S08000026","Shetland","2020-06-06T00:00:00Z","54"
"S08000030","Tayside","2020-06-06T00:00:00Z","1676"
"S08000028","Western Isles","2020-06-06T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-05T00:00:00Z","1076"
"S08000016","Borders","2020-06-05T00:00:00Z","326"
"S08000017","Dumfries and Galloway","2020-06-05T00:00:00Z","261"
"S08000029","Fife","2020-06-05T00:00:00Z","877"
"S08000019","Forth Valley","2020-06-05T00:00:00Z","946"
"S08000020","Grampian","2020-06-05T00:00:00Z","1284"
"S08000031","Greater Glasgow and Clyde","2020-06-05T00:00:00Z","3968"
"S08000022","Highland","2020-06-05T00:00:00Z","338"
"S08000032","Lanarkshire","2020-06-05T00:00:00Z","2005"
"S08000024","Lothian","2020-06-05T00:00:00Z","2760"
"S08000025","Orkney","2020-06-05T00:00:00Z","8"
"S08000026","Shetland","2020-06-05T00:00:00Z","54"
"S08000030","Tayside","2020-06-05T00:00:00Z","1673"
"S08000028","Western Isles","2020-06-05T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-04T00:00:00Z","1071"
"S08000016","Borders","2020-06-04T00:00:00Z","325"
"S08000017","Dumfries and Galloway","2020-06-04T00:00:00Z","261"
"S08000029","Fife","2020-06-04T00:00:00Z","877"
"S08000019","Forth Valley","2020-06-04T00:00:00Z","944"
"S08000020","Grampian","2020-06-04T00:00:00Z","1283"
"S08000031","Greater Glasgow and Clyde","2020-06-04T00:00:00Z","3961"
"S08000022","Highland","2020-06-04T00:00:00Z","338"
"S08000032","Lanarkshire","2020-06-04T00:00:00Z","2002"
"S08000024","Lothian","2020-06-04T00:00:00Z","2752"
"S08000025","Orkney","2020-06-04T00:00:00Z","8"
"S08000026","Shetland","2020-06-04T00:00:00Z","54"
"S08000030","Tayside","2020-06-04T00:00:00Z","1671"
"S08000028","Western Isles","2020-06-04T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-03T00:00:00Z","1066"
"S08000016","Borders","2020-06-03T00:00:00Z","325"
"S08000017","Dumfries and Galloway","2020-06-03T00:00:00Z","260"
"S08000029","Fife","2020-06-03T00:00:00Z","876"
"S08000019","Forth Valley","2020-06-03T00:00:00Z","942"
"S08000020","Grampian","2020-06-03T00:00:00Z","1282"
"S08000031","Greater Glasgow and Clyde","2020-06-03T00:00:00Z","3954"
"S08000022","Highland","2020-06-03T00:00:00Z","339"
"S08000032","Lanarkshire","2020-06-03T00:00:00Z","1998"
"S08000024","Lothian","2020-06-03T00:00:00Z","2723"
"S08000025","Orkney","2020-06-03T00:00:00Z","8"
"S08000026","Shetland","2020-06-03T00:00:00Z","54"
"S08000030","Tayside","2020-06-03T00:00:00Z","1671"
"S08000028","Western Isles","2020-06-03T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-02T00:00:00Z","1061"
"S08000016","Borders","2020-06-02T00:00:00Z","325"
"S08000017","Dumfries and Galloway","2020-06-02T00:00:00Z","260"
"S08000029","Fife","2020-06-02T00:00:00Z","871"
"S08000019","Forth Valley","2020-06-02T00:00:00Z","935"
"S08000020","Grampian","2020-06-02T00:00:00Z","1281"
"S08000031","Greater Glasgow and Clyde","2020-06-02T00:00:00Z","3950"
"S08000022","Highland","2020-06-02T00:00:00Z","338"
"S08000032","Lanarkshire","2020-06-02T00:00:00Z","1995"
"S08000024","Lothian","2020-06-02T00:00:00Z","2716"
"S08000025","Orkney","2020-06-02T00:00:00Z","8"
"S08000026","Shetland","2020-06-02T00:00:00Z","54"
"S08000030","Tayside","2020-06-02T00:00:00Z","1671"
"S08000028","Western Isles","2020-06-02T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-06-01T00:00:00Z","1061"
"S08000016","Borders","2020-06-01T00:00:00Z","325"
"S08000017","Dumfries and Galloway","2020-06-01T00:00:00Z","260"
"S08000029","Fife","2020-06-01T00:00:00Z","836"
"S08000019","Forth Valley","2020-06-01T00:00:00Z","931"
"S08000020","Grampian","2020-06-01T00:00:00Z","1278"
"S08000031","Greater Glasgow and Clyde","2020-06-01T00:00:00Z","3949"
"S08000022","Highland","2020-06-01T00:00:00Z","338"
"S08000032","Lanarkshire","2020-06-01T00:00:00Z","1987"
"S08000024","Lothian","2020-06-01T00:00:00Z","2714"
"S08000025","Orkney","2020-06-01T00:00:00Z","8"
"S08000026","Shetland","2020-06-01T00:00:00Z","54"
"S08000030","Tayside","2020-06-01T00:00:00Z","1671"
"S08000028","Western Isles","2020-06-01T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-31T00:00:00Z","1060"
"S08000016","Borders","2020-05-31T00:00:00Z","325"
"S08000017","Dumfries and Galloway","2020-05-31T00:00:00Z","260"
"S08000029","Fife","2020-05-31T00:00:00Z","835"
"S08000019","Forth Valley","2020-05-31T00:00:00Z","928"
"S08000020","Grampian","2020-05-31T00:00:00Z","1274"
"S08000031","Greater Glasgow and Clyde","2020-05-31T00:00:00Z","3946"
"S08000022","Highland","2020-05-31T00:00:00Z","337"
"S08000032","Lanarkshire","2020-05-31T00:00:00Z","1987"
"S08000024","Lothian","2020-05-31T00:00:00Z","2709"
"S08000025","Orkney","2020-05-31T00:00:00Z","8"
"S08000026","Shetland","2020-05-31T00:00:00Z","54"
"S08000030","Tayside","2020-05-31T00:00:00Z","1671"
"S08000028","Western Isles","2020-05-31T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-30T00:00:00Z","1058"
"S08000016","Borders","2020-05-30T00:00:00Z","325"
"S08000017","Dumfries and Galloway","2020-05-30T00:00:00Z","260"
"S08000029","Fife","2020-05-30T00:00:00Z","834"
"S08000019","Forth Valley","2020-05-30T00:00:00Z","924"
"S08000020","Grampian","2020-05-30T00:00:00Z","1273"
"S08000031","Greater Glasgow and Clyde","2020-05-30T00:00:00Z","3943"
"S08000022","Highland","2020-05-30T00:00:00Z","337"
"S08000032","Lanarkshire","2020-05-30T00:00:00Z","1984"
"S08000024","Lothian","2020-05-30T00:00:00Z","2706"
"S08000025","Orkney","2020-05-30T00:00:00Z","8"
"S08000026","Shetland","2020-05-30T00:00:00Z","54"
"S08000030","Tayside","2020-05-30T00:00:00Z","1670"
"S08000028","Western Isles","2020-05-30T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-29T00:00:00Z","1039"
"S08000016","Borders","2020-05-29T00:00:00Z","325"
"S08000017","Dumfries and Galloway","2020-05-29T00:00:00Z","260"
"S08000029","Fife","2020-05-29T00:00:00Z","831"
"S08000019","Forth Valley","2020-05-29T00:00:00Z","919"
"S08000020","Grampian","2020-05-29T00:00:00Z","1269"
"S08000031","Greater Glasgow and Clyde","2020-05-29T00:00:00Z","3939"
"S08000022","Highland","2020-05-29T00:00:00Z","337"
"S08000032","Lanarkshire","2020-05-29T00:00:00Z","1974"
"S08000024","Lothian","2020-05-29T00:00:00Z","2698"
"S08000025","Orkney","2020-05-29T00:00:00Z","8"
"S08000026","Shetland","2020-05-29T00:00:00Z","54"
"S08000030","Tayside","2020-05-29T00:00:00Z","1668"
"S08000028","Western Isles","2020-05-29T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-28T00:00:00Z","1035"
"S08000016","Borders","2020-05-28T00:00:00Z","323"
"S08000017","Dumfries and Galloway","2020-05-28T00:00:00Z","260"
"S08000029","Fife","2020-05-28T00:00:00Z","830"
"S08000019","Forth Valley","2020-05-28T00:00:00Z","919"
"S08000020","Grampian","2020-05-28T00:00:00Z","1259"
"S08000031","Greater Glasgow and Clyde","2020-05-28T00:00:00Z","3934"
"S08000022","Highland","2020-05-28T00:00:00Z","337"
"S08000032","Lanarkshire","2020-05-28T00:00:00Z","1968"
"S08000024","Lothian","2020-05-28T00:00:00Z","2691"
"S08000025","Orkney","2020-05-28T00:00:00Z","7"
"S08000026","Shetland","2020-05-28T00:00:00Z","54"
"S08000030","Tayside","2020-05-28T00:00:00Z","1665"
"S08000028","Western Isles","2020-05-28T00:00:00Z","6"
"S08000015","Ayrshire and Arran","2020-05-27T00:00:00Z","1029"
"S08000016","Borders","2020-05-27T00:00:00Z","323"
"S08000017","Dumfries and Galloway","2020-05-27T00:00:00Z","260"
"S08000029","Fife","2020-05-27T00:00:00Z","830"
"S08000019","Forth Valley","2020-05-27T00:00:00Z","919"
"S08000020","Grampian","2020-05-27T00:00:00Z","1256"
"S08000031","Greater Glasgow and Clyde","2020-05-27T00:00:00Z","3916"
"S08000022","Highland","2020-05-27T00:00:00Z","337"
"S08000032","Lanarkshire","2020-05-27T00:00:00Z","1957"
"S08000024","Lothian","2020-05-27T00:00:00Z","2685"
"S08000025","Orkney","2020-05-27T00:00:00Z","7"
"S08000026","Shetland","2020-05-27T00:00:00Z","54"
